LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,,,,,T2M,,WS50M
50.8308,-58.9756,2016,6,17,6.68,,,,,7.51,,7.84
50.8308,-58.9756,2016,6,18,8.18,,,,,7.75,,5.54
50.8308,-58.9756,2016,6,19,7.76,,,,,10.29,,7.63
50.8308,-58.9756,2016,6,20,3.77,,,,,10.57,,8.91
50.8308,-58.9756,2016,6,21,4.98,,,,,9.97,,9.78
50.8308,-58.9756,2016,6,22,7.07,,,,,9.76,,7.77
50.8308,-58.9756,2016,6,23,7.55,,,,,9.45,,5.02
50.8308,-58.9756,2016,6,24,7.42,,,,,9.79,,7.08
50.8308,-58.9756,2016,6,25,7.34,,,,,9.84,,8.26
50.8308,-58.9756,2016,6,26,7.1,,,,,10.83,,7.29
50.8308,-58.9756,2016,6,27,3.83,,,,,11.2,,9.46
50.8308,-58.9756,2016,6,28,4.37,,,,,11.49,,10.99
50.8308,-58.9756,2016,6,29,2.08,,,,,9.15,,6.09
50.8308,-58.9756,2016,6,30,1.67,,,,,8.73,,4.64
50.8308,-58.9756,2016,7,1,3.71,,,,,10.46,,2.61
50.8308,-58.9756,2016,7,2,5.92,,,,,9.45,,6.05
50.8308,-58.9756,2016,7,3,3.22,,,,,10.65,,6.6
50.8308,-58.9756,2016,7,4,6.21,,,,,11.5,,5.63
50.8308,-58.9756,2016,7,5,6.73,,,,,10.63,,3.87
50.8308,-58.9756,2016,7,6,4.9,,,,,8.42,,8.02
50.8308,-58.9756,2016,7,7,5.08,,,,,9.94,,4.45
50.8308,-58.9756,2016,7,8,7.92,,,,,10.8,,5.26
50.8308,-58.9756,2016,7,9,7.39,,,,,11.43,,6.1
50.8308,-58.9756,2016,7,10,7.88,,,,,12.55,,4.01
50.8308,-58.9756,2016,7,11,5.74,,,,,11.17,,6.57
50.8308,-58.9756,2016,7,12,7.05,,,,,11.59,,4.48
50.8308,-58.9756,2016,7,13,7.39,,,,,11.21,,4.11
50.8308,-58.9756,2016,7,14,3.01,,,,,13.31,,10.38
50.8308,-58.9756,2016,7,15,4.17,,,,,14.69,,11.22
50.8308,-58.9756,2016,7,16,6.1,,,,,14.81,,5.54
50.8308,-58.9756,2016,7,17,7.58,,,,,14.64,,3.98
50.8308,-58.9756,2016,7,18,7.35,,,,,13.72,,5.26
50.8308,-58.9756,2016,7,19,5.48,,,,,14.04,,9.44
50.8308,-58.9756,2016,7,20,4.6,,,,,12.75,,7.61
50.8308,-58.9756,2016,7,21,6.83,,,,,13.64,,5.85
50.8308,-58.9756,2016,7,22,1.81,,,,,14.11,,8.55
50.8308,-58.9756,2016,7,23,1.77,,,,,14.46,,7.02
50.8308,-58.9756,2016,7,24,7.37,,,,,14.03,,5.22
50.8308,-58.9756,2016,7,25,7.35,,,,,13.89,,3.58
50.8308,-58.9756,2016,7,26,5.02,,,,,13.32,,4.62
50.8308,-58.9756,2016,7,27,1.77,,,,,13.4,,3.85
50.8308,-58.9756,2016,7,28,4.11,,,,,14.09,,3.57
50.8308,-58.9756,2016,7,29,4.59,,,,,15.78,,4.96
50.8308,-58.9756,2016,7,30,6.43,,,,,15.8,,4.52
50.8308,-58.9756,2016,7,31,5.13,,,,,15.62,,4.08
50.8308,-58.9756,2016,8,1,6.13,,,,,14.24,,5.22
50.8308,-58.9756,2016,8,2,7.05,,,,,12.73,,3.83
50.8308,-58.9756,2016,8,3,3.8,,,,,13.6,,3.17
50.8308,-58.9756,2016,8,4,5.04,,,,,15.58,,6.34
50.8308,-58.9756,2016,8,5,4.61,,,,,16.83,,6.11
50.8308,-58.9756,2016,8,6,1.9,,,,,16.04,,8.53
50.8308,-58.9756,2016,8,7,5.4,,,,,16.68,,8.63
50.8308,-58.9756,2016,8,8,6.15,,,,,16.03,,6.09
50.8308,-58.9756,2016,8,9,4.41,,,,,14.57,,4.84
50.8308,-58.9756,2016,8,10,5.92,,,,,15.37,,6.68
50.8308,-58.9756,2016,8,11,5.29,,,,,16.61,,7.36
50.8308,-58.9756,2016,8,12,5.86,,,,,14.72,,7.66
50.8308,-58.9756,2016,8,13,5.63,,,,,13.05,,5.87
50.8308,-58.9756,2016,8,14,6.58,,,,,13.89,,3.34
50.8308,-58.9756,2016,8,15,5.37,,,,,15.59,,3.9
50.8308,-58.9756,2016,8,16,6.47,,,,,16.02,,4.73
50.8308,-58.9756,2016,8,17,4.13,,,,,16.34,,3.32
50.8308,-58.9756,2016,8,18,2.34,,,,,15.66,,2.74
50.8308,-58.9756,2016,8,19,5.68,,,,,15.11,,6.81
50.8308,-58.9756,2016,8,20,4.92,,,,,15.54,,5.34
50.8308,-58.9756,2016,8,21,4.03,,,,,16.82,,8.87
50.8308,-58.9756,2016,8,22,3.64,,,,,17.38,,8.31
50.8308,-58.9756,2016,8,23,4.08,,,,,17.08,,9.16
50.8308,-58.9756,2016,8,24,5.37,,,,,15.71,,7.58
50.8308,-58.9756,2016,8,25,1.74,,,,,15.76,,7.86
50.8308,-58.9756,2016,8,26,3.83,,,,,15.64,,3.09
50.8308,-58.9756,2016,8,27,5.78,,,,,15.3,,5.98
50.8308,-58.9756,2016,8,28,5.11,,,,,14.95,,4.15
50.8308,-58.9756,2016,8,29,0.77,,,,,14.51,,7.31
50.8308,-58.9756,2016,8,30,4.45,,,,,11.74,,9.25
50.8308,-58.9756,2016,8,31,3.23,,,,,11.78,,5.16
50.8308,-58.9756,2016,9,1,5.21,,,,,11.63,,4.19
50.8308,-58.9756,2016,9,2,4.04,,,,,12.09,,3.97
50.8308,-58.9756,2016,9,3,4.94,,,,,11.61,,5.36
50.8308,-58.9756,2016,9,4,5.65,,,,,11.11,,5.85
50.8308,-58.9756,2016,9,5,5.34,,,,,14.91,,9.27
50.8308,-58.9756,2016,9,6,3.89,,,,,15.03,,8.45
50.8308,-58.9756,2016,9,7,3.13,,,,,15.01,,7.62
50.8308,-58.9756,2016,9,8,1.04,,,,,9.97,,9.11
50.8308,-58.9756,2016,9,9,0.85,,,,,9.14,,10.48
50.8308,-58.9756,2016,9,10,5.1,,,,,10.19,,5.34
50.8308,-58.9756,2016,9,11,1.27,,,,,12.22,,9.46
50.8308,-58.9756,2016,9,12,4.88,,,,,12.09,,13.27
50.8308,-58.9756,2016,9,13,3.13,,,,,11.29,,6.59
50.8308,-58.9756,2016,9,14,0.73,,,,,8.83,,7.27
50.8308,-58.9756,2016,9,15,4.46,,,,,9.31,,7.18
50.8308,-58.9756,2016,9,16,4.62,,,,,10.15,,7.96
50.8308,-58.9756,2016,9,17,2.48,,,,,10.93,,5.49
50.8308,-58.9756,2016,9,18,0.87,,,,,8.24,,9.41
50.8308,-58.9756,2016,9,19,3.12,,,,,6.41,,8.12
50.8308,-58.9756,2016,9,20,2.64,,,,,8.35,,3.82
50.8308,-58.9756,2016,9,21,2.23,,,,,11.13,,7.93
50.8308,-58.9756,2016,9,22,4.29,,,,,11.02,,6.67
50.8308,-58.9756,2016,9,23,2.09,,,,,9.68,,3.84
50.8308,-58.9756,2016,9,24,2.98,,,,,8.44,,4.72
50.8308,-58.9756,2016,9,25,2.67,,,,,7.44,,6.74
50.8308,-58.9756,2016,9,26,2.26,,,,,7.1,,7.16
50.8308,-58.9756,2016,9,27,2.91,,,,,7.55,,6.52
50.8308,-58.9756,2016,9,28,3.98,,,,,7.92,,2.99
50.8308,-58.9756,2016,9,29,3.45,,,,,8.75,,3.12
50.8308,-58.9756,2016,9,30,3.35,,,,,9.54,,5.84
50.8308,-58.9756,2016,10,1,3.98,,,,,9.48,,7.32
50.8308,-58.9756,2016,10,2,2.82,,,,,8.55,,6.09
50.8308,-58.9756,2016,10,3,3.14,,,,,6.15,,8.97
50.8308,-58.9756,2016,10,4,3.56,,,,,6.82,,7.78
50.8308,-58.9756,2016,10,5,3.59,,,,,9.97,,7.6
50.8308,-58.9756,2016,10,6,3.55,,,,,9.92,,5.88
50.8308,-58.9756,2016,10,7,2.61,,,,,9.79,,6.26
50.8308,-58.9756,2016,10,8,2.62,,,,,8.5,,6.62
50.8308,-58.9756,2016,10,9,1.13,,,,,10,,10.67
50.8308,-58.9756,2016,10,10,0.56,,,,,5.06,,11.75
50.8308,-58.9756,2016,10,11,3.29,,,,,4.42,,7.81
50.8308,-58.9756,2016,10,12,2.96,,,,,6.77,,6.72
50.8308,-58.9756,2016,10,13,2.85,,,,,8.48,,9.45
50.8308,-58.9756,2016,10,14,0.95,,,,,7.83,,9.55
50.8308,-58.9756,2016,10,15,3.16,,,,,4.71,,4.95
50.8308,-58.9756,2016,10,16,1.03,,,,,6.62,,9.19
50.8308,-58.9756,2016,10,17,0.94,,,,,7.12,,5.41
50.8308,-58.9756,2016,10,18,2.05,,,,,4.53,,8.11
50.8308,-58.9756,2016,10,19,1.97,,,,,6.6,,11.79
50.8308,-58.9756,2016,10,20,2.7,,,,,4.5,,6.03
50.8308,-58.9756,2016,10,21,0.59,,,,,4.83,,4.18
50.8308,-58.9756,2016,10,22,0.39,,,,,5.29,,11.08
50.8308,-58.9756,2016,10,23,0.79,,,,,6.42,,7.69
50.8308,-58.9756,2016,10,24,1.11,,,,,5.72,,7.77
50.8308,-58.9756,2016,10,25,0.67,,,,,2.99,,8.52
50.8308,-58.9756,2016,10,26,2.16,,,,,1.32,,6.32
50.8308,-58.9756,2016,10,27,1.8,,,,,1.14,,4.79
50.8308,-58.9756,2016,10,28,1.97,,,,,0.69,,4.28
50.8308,-58.9756,2016,10,29,1.17,,,,,3.67,,4.61
50.8308,-58.9756,2016,10,30,0.87,,,,,3.53,,9.69
50.8308,-58.9756,2016,10,31,1.44,,,,,3.21,,7.43
50.8308,-58.9756,2016,11,1,1.33,,,,,2.74,,7.7
50.8308,-58.9756,2016,11,2,1.17,,,,,3.26,,4.89
50.8308,-58.9756,2016,11,3,1.83,,,,,3.6,,4.94
50.8308,-58.9756,2016,11,4,0.6,,,,,2.55,,3.7
50.8308,-58.9756,2016,11,5,1.96,,,,,0.13,,5.65
50.8308,-58.9756,2016,11,6,1.3,,,,,-1.08,,4.67
50.8308,-58.9756,2016,11,7,1.84,,,,,0.11,,8.32
50.8308,-58.9756,2016,11,8,0.97,,,,,4.18,,8.65
50.8308,-58.9756,2016,11,9,0.66,,,,,4.35,,5.85
50.8308,-58.9756,2016,11,10,0.67,,,,,1.31,,7.13
50.8308,-58.9756,2016,11,11,0.19,,,,,2.78,,8.09
50.8308,-58.9756,2016,11,12,1.76,,,,,-0.35,,11.57
50.8308,-58.9756,2016,11,13,1.4,,,,,2.83,,9.94
50.8308,-58.9756,2016,11,14,0.4,,,,,2.31,,7.25
50.8308,-58.9756,2016,11,15,0.42,,,,,1.69,,4.14
50.8308,-58.9756,2016,11,16,-999,,,,,2.54,,8.43
50.8308,-58.9756,2016,11,17,0.3,,,,,3.38,,6.72
50.8308,-58.9756,2016,11,18,1.56,,,,,2.68,,3.94
50.8308,-58.9756,2016,11,19,1.44,,,,,2.76,,8.03
50.8308,-58.9756,2016,11,20,0.77,,,,,4.98,,6.99
50.8308,-58.9756,2016,11,21,0.4,,,,,6.76,,3.45
50.8308,-58.9756,2016,11,22,1.01,,,,,5.19,,3.51
50.8308,-58.9756,2016,11,23,0.33,,,,,2.27,,7.78
50.8308,-58.9756,2016,11,24,0.87,,,,,0.91,,9.16
50.8308,-58.9756,2016,11,25,1.41,,,,,-2.89,,6.32
50.8308,-58.9756,2016,11,26,1.14,,,,,-4.21,,4.14
50.8308,-58.9756,2016,11,27,0.37,,,,,-2.05,,8.92
50.8308,-58.9756,2016,11,28,0.44,,,,,1.43,,15.06
50.8308,-58.9756,2016,11,29,0.97,,,,,0.17,,11.19
50.8308,-58.9756,2016,11,30,1.12,,,,,-3.04,,6.41
50.8308,-58.9756,2016,12,1,1.03,,,,,-3.05,,5.72
50.8308,-58.9756,2016,12,2,0.59,,,,,0.39,,12.86
50.8308,-58.9756,2016,12,3,0.72,,,,,-1.12,,10.45
50.8308,-58.9756,2016,12,4,1.08,,,,,-4.79,,7.27
50.8308,-58.9756,2016,12,5,1.08,,,,,-7.14,,5.94
50.8308,-58.9756,2016,12,6,1.11,,,,,-7.58,,7.43
50.8308,-58.9756,2016,12,7,1.2,,,,,-8.37,,6.1
50.8308,-58.9756,2016,12,8,0.3,,,,,-3.88,,1.89
50.8308,-58.9756,2016,12,9,0.88,,,,,-4.41,,6.98
50.8308,-58.9756,2016,12,10,0.81,,,,,-7.59,,9.02
50.8308,-58.9756,2016,12,11,1.04,,,,,-10.47,,9.25
50.8308,-58.9756,2016,12,12,1.14,,,,,-8.72,,6.38
50.8308,-58.9756,2016,12,13,0.84,,,,,-8.28,,6.44
50.8308,-58.9756,2016,12,14,-999,,,,,-2.78,,8.54
50.8308,-58.9756,2016,12,15,1.13,,,,,-8.42,,7.6
50.8308,-58.9756,2016,12,16,0.28,,,,,-11.88,,17.62
50.8308,-58.9756,2016,12,17,1.14,,,,,-12.51,,11.59
50.8308,-58.9756,2016,12,18,0.23,,,,,-5.65,,6.46
50.8308,-58.9756,2016,12,19,1.05,,,,,-12.48,,11.85
50.8308,-58.9756,2016,12,20,0.39,,,,,-9.5,,9.5
50.8308,-58.9756,2016,12,21,0.49,,,,,-2.18,,9.45
50.8308,-58.9756,2016,12,22,0.9,,,,,-8.08,,4.79
50.8308,-58.9756,2016,12,23,0.94,,,,,-10.73,,5.01
50.8308,-58.9756,2016,12,24,0.43,,,,,-8.48,,3.48
50.8308,-58.9756,2016,12,25,0.25,,,,,-6.97,,10.94
50.8308,-58.9756,2016,12,26,1.14,,,,,-15.76,,8.38
50.8308,-58.9756,2016,12,27,0.33,,,,,-7.47,,6.5
50.8308,-58.9756,2016,12,28,0.96,,,,,-9.19,,8.58
50.8308,-58.9756,2016,12,29,0.72,,,,,-9.05,,4.32
50.8308,-58.9756,2016,12,30,0.05,,,,,-0.71,,13.75
50.8308,-58.9756,2016,12,31,0.5,,,,,-0.69,,9.35
50.8308,-58.9756,2017,1,1,0.66,,,,,-3.8,,6.85
50.8308,-58.9756,2017,1,2,0.66,,,,,-3.3,,6.93
50.8308,-58.9756,2017,1,3,1.23,,,,,-11.3,,6.74
50.8308,-58.9756,2017,1,4,0.23,,,,,-5.31,,10.1
50.8308,-58.9756,2017,1,5,0.58,,,,,-0.85,,12.57
50.8308,-58.9756,2017,1,6,0.9,,,,,-7.71,,13.87
50.8308,-58.9756,2017,1,7,1.33,,,,,-12.88,,7.37
50.8308,-58.9756,2017,1,8,0.28,,,,,-12.21,,8.55
50.8308,-58.9756,2017,1,9,1.07,,,,,-15.75,,7.62
50.8308,-58.9756,2017,1,10,0.84,,,,,-10.78,,7.5
50.8308,-58.9756,2017,1,11,0.45,,,,,-1.43,,13.12
50.8308,-58.9756,2017,1,12,1.16,,,,,1.04,,10.86
50.8308,-58.9756,2017,1,13,0.49,,,,,-3.1,,8.8
50.8308,-58.9756,2017,1,14,1.38,,,,,-17.62,,11.46
50.8308,-58.9756,2017,1,15,1.45,,,,,-18.28,,6.11
50.8308,-58.9756,2017,1,16,1.1,,,,,-14.17,,6.44
50.8308,-58.9756,2017,1,17,1.16,,,,,-11.82,,9.93
50.8308,-58.9756,2017,1,18,1.24,,,,,-14.11,,3.75
50.8308,-58.9756,2017,1,19,0.5,,,,,-6.72,,5.27
50.8308,-58.9756,2017,1,20,1.03,,,,,-2.67,,2.53
50.8308,-58.9756,2017,1,21,0.79,,,,,-3.95,,4.31
50.8308,-58.9756,2017,1,22,1.14,,,,,-6.7,,8.86
50.8308,-58.9756,2017,1,23,1.75,,,,,-11.23,,6.93
50.8308,-58.9756,2017,1,24,1.83,,,,,-9.51,,5.49
50.8308,-58.9756,2017,1,25,0.56,,,,,-7.64,,10.36
50.8308,-58.9756,2017,1,26,0.52,,,,,-1.69,,11.92
50.8308,-58.9756,2017,1,27,1.23,,,,,-2.06,,6.71
50.8308,-58.9756,2017,1,28,1.24,,,,,-3.46,,12.75
50.8308,-58.9756,2017,1,29,1.49,,,,,-4.11,,10.82
50.8308,-58.9756,2017,1,30,2.02,,,,,-7.07,,7.62
50.8308,-58.9756,2017,1,31,2.07,,,,,-12.43,,6.55
50.8308,-58.9756,2017,2,1,2.11,,,,,-13.74,,5.5
50.8308,-58.9756,2017,2,2,2.18,,,,,-12.32,,2.81
50.8308,-58.9756,2017,2,3,1.45,,,,,-8.63,,6.97
50.8308,-58.9756,2017,2,4,2.32,,,,,-16.56,,8.41
50.8308,-58.9756,2017,2,5,2.33,,,,,-18.13,,7.7
50.8308,-58.9756,2017,2,6,0.78,,,,,-9.35,,7.72
50.8308,-58.9756,2017,2,7,2.2,,,,,-16.54,,9
50.8308,-58.9756,2017,2,8,0.35,,,,,-14.93,,5.8
50.8308,-58.9756,2017,2,9,2.53,,,,,-10.26,,7.95
50.8308,-58.9756,2017,2,10,0.83,,,,,-12.75,,11.74
50.8308,-58.9756,2017,2,11,2.52,,,,,-16.75,,6.17
50.8308,-58.9756,2017,2,12,2.7,,,,,-18.72,,3.15
50.8308,-58.9756,2017,2,13,2.65,,,,,-14.45,,9.4
50.8308,-58.9756,2017,2,14,1.65,,,,,-6.81,,13.03
50.8308,-58.9756,2017,2,15,1.66,,,,,-6.68,,9.56
50.8308,-58.9756,2017,2,16,1.25,,,,,-4.13,,10.11
50.8308,-58.9756,2017,2,17,1.86,,,,,-1.55,,4.42
50.8308,-58.9756,2017,2,18,2.79,,,,,-5.61,,6.23
50.8308,-58.9756,2017,2,19,3.04,,,,,-8.85,,4.81
50.8308,-58.9756,2017,2,20,3.04,,,,,-7.39,,6.45
50.8308,-58.9756,2017,2,21,3.21,,,,,-11.46,,4.66
50.8308,-58.9756,2017,2,22,1.69,,,,,-4.66,,7.29
50.8308,-58.9756,2017,2,23,3.25,,,,,-4.91,,4.72
50.8308,-58.9756,2017,2,24,3.25,,,,,-2.18,,4.86
50.8308,-58.9756,2017,2,25,3.39,,,,,-5.45,,6.64
50.8308,-58.9756,2017,2,26,1.52,,,,,0.17,,10.46
50.8308,-58.9756,2017,2,27,3.53,,,,,-6.27,,9.71
50.8308,-58.9756,2017,2,28,3.71,,,,,-10.08,,9.61
50.8308,-58.9756,2017,3,1,2.25,,,,,-5.13,,7.61
50.8308,-58.9756,2017,3,2,2.05,,,,,-6.49,,13.13
50.8308,-58.9756,2017,3,3,1.7,,,,,-9.39,,11.32
50.8308,-58.9756,2017,3,4,1.07,,,,,-14.66,,11.39
50.8308,-58.9756,2017,3,5,1.02,,,,,-10.27,,15.81
50.8308,-58.9756,2017,3,6,3.87,,,,,-8.51,,10.21
50.8308,-58.9756,2017,3,7,4.09,,,,,-9.1,,4.94
50.8308,-58.9756,2017,3,8,1.88,,,,,-4.7,,5.25
50.8308,-58.9756,2017,3,9,3.85,,,,,-1.06,,7.2
50.8308,-58.9756,2017,3,10,4.17,,,,,-5.09,,6.46
50.8308,-58.9756,2017,3,11,0.97,,,,,-9.39,,7.57
50.8308,-58.9756,2017,3,12,1.79,,,,,-5.47,,8.1
50.8308,-58.9756,2017,3,13,4.34,,,,,-9.33,,4.7
50.8308,-58.9756,2017,3,14,4.02,,,,,-6.74,,3.38
50.8308,-58.9756,2017,3,15,1.37,,,,,-3.17,,9.67
50.8308,-58.9756,2017,3,16,3.45,,,,,-3.17,,6.66
50.8308,-58.9756,2017,3,17,2.94,,,,,-5,,5.66
50.8308,-58.9756,2017,3,18,4.84,,,,,-8.92,,5.3
50.8308,-58.9756,2017,3,19,4.93,,,,,-7.46,,2.55
50.8308,-58.9756,2017,3,20,5,,,,,-6.44,,5.22
50.8308,-58.9756,2017,3,21,2.25,,,,,-3.18,,7.03
50.8308,-58.9756,2017,3,22,5.19,,,,,-8.54,,6.03
50.8308,-58.9756,2017,3,23,3.28,,,,,-10.78,,11.34
50.8308,-58.9756,2017,3,24,5.37,,,,,-11.21,,7.24
50.8308,-58.9756,2017,3,25,4.12,,,,,-7.69,,9.09
50.8308,-58.9756,2017,3,26,5.49,,,,,-13.07,,8.54
50.8308,-58.9756,2017,3,27,5.52,,,,,-10.01,,7.18
50.8308,-58.9756,2017,3,28,5.52,,,,,-7.53,,4.62
50.8308,-58.9756,2017,3,29,5.46,,,,,-2.84,,5.66
50.8308,-58.9756,2017,3,30,2.32,,,,,-2.35,,13.2
50.8308,-58.9756,2017,3,31,2.97,,,,,-4.21,,11.37
50.8308,-58.9756,2017,4,1,4.98,,,,,-3.9,,5.88
50.8308,-58.9756,2017,4,2,4.74,,,,,-4.04,,3.9
50.8308,-58.9756,2017,4,3,3.07,,,,,-3.03,,9.28
50.8308,-58.9756,2017,4,4,5.16,,,,,-5.85,,8.47
50.8308,-58.9756,2017,4,5,5.04,,,,,-6.42,,3.69
50.8308,-58.9756,2017,4,6,2.23,,,,,-2.77,,4.15
50.8308,-58.9756,2017,4,7,1.01,,,,,-1.25,,6.96
50.8308,-58.9756,2017,4,8,4.53,,,,,0.59,,5.76
50.8308,-58.9756,2017,4,9,2.55,,,,,-0.02,,4.25
50.8308,-58.9756,2017,4,10,3.67,,,,,-0.78,,5.6
50.8308,-58.9756,2017,4,11,2.44,,,,,0.26,,6.7
50.8308,-58.9756,2017,4,12,6.22,,,,,-1.63,,5.74
50.8308,-58.9756,2017,4,13,1.89,,,,,-1.31,,5.74
50.8308,-58.9756,2017,4,14,3.68,,,,,-1.46,,4.74
50.8308,-58.9756,2017,4,15,4.88,,,,,-1.7,,6.09
50.8308,-58.9756,2017,4,16,2.98,,,,,-3.52,,6.66
50.8308,-58.9756,2017,4,17,4.04,,,,,-5.61,,9.19
50.8308,-58.9756,2017,4,18,6.76,,,,,-6.58,,4.43
50.8308,-58.9756,2017,4,19,6.94,,,,,-4.62,,3.04
50.8308,-58.9756,2017,4,20,6.07,,,,,-2.88,,1.83
50.8308,-58.9756,2017,4,21,6.85,,,,,-1.38,,5.78
50.8308,-58.9756,2017,4,22,6.51,,,,,-0.56,,6.06
50.8308,-58.9756,2017,4,23,6.9,,,,,-0.41,,4.13
50.8308,-58.9756,2017,4,24,7.16,,,,,-1.53,,9.41
50.8308,-58.9756,2017,4,25,7.25,,,,,-4.19,,7.25
50.8308,-58.9756,2017,4,26,2.76,,,,,-0.67,,8.12
50.8308,-58.9756,2017,4,27,2.68,,,,,-1.7,,8.33
50.8308,-58.9756,2017,4,28,2.41,,,,,-0.04,,6.24
50.8308,-58.9756,2017,4,29,5.67,,,,,0.85,,5.78
50.8308,-58.9756,2017,4,30,7.49,,,,,-1.15,,9.89
50.8308,-58.9756,2017,5,1,7.1,,,,,-1.45,,5
50.8308,-58.9756,2017,5,2,1.55,,,,,-0.13,,4.78
50.8308,-58.9756,2017,5,3,4.18,,,,,0.45,,8.64
50.8308,-58.9756,2017,5,4,7.01,,,,,0.27,,8.83
50.8308,-58.9756,2017,5,5,7.16,,,,,0.54,,3.88
50.8308,-58.9756,2017,5,6,4.97,,,,,1.39,,8.06
50.8308,-58.9756,2017,5,7,1.74,,,,,2.49,,7.89
50.8308,-58.9756,2017,5,8,2.61,,,,,2.89,,9.04
50.8308,-58.9756,2017,5,9,4.67,,,,,2.39,,8.26
50.8308,-58.9756,2017,5,10,6.4,,,,,3.06,,8.75
50.8308,-58.9756,2017,5,11,5.66,,,,,3.62,,7.93
50.8308,-58.9756,2017,5,12,6.76,,,,,3.63,,4.76
50.8308,-58.9756,2017,5,13,7.58,,,,,3.43,,3.48
50.8308,-58.9756,2017,5,14,7.68,,,,,4.49,,3.08
50.8308,-58.9756,2017,5,15,7.62,,,,,5.58,,4.59
50.8308,-58.9756,2017,5,16,1.75,,,,,2.8,,6.36
50.8308,-58.9756,2017,5,17,5.32,,,,,3.32,,5.98
50.8308,-58.9756,2017,5,18,7.02,,,,,3.7,,4.71
50.8308,-58.9756,2017,5,19,1.58,,,,,3.96,,7.38
50.8308,-58.9756,2017,5,20,1.26,,,,,1.63,,15.63
50.8308,-58.9756,2017,5,21,2.85,,,,,2.06,,12.43
50.8308,-58.9756,2017,5,22,8,,,,,4.49,,4.13
50.8308,-58.9756,2017,5,23,4.68,,,,,2.76,,3.41
50.8308,-58.9756,2017,5,24,3.58,,,,,3.15,,3.83
50.8308,-58.9756,2017,5,25,8.03,,,,,3.36,,3.67
50.8308,-58.9756,2017,5,26,7.97,,,,,4.86,,5.74
50.8308,-58.9756,2017,5,27,4.01,,,,,1.82,,8.34
50.8308,-58.9756,2017,5,28,1.65,,,,,1.45,,6.1
50.8308,-58.9756,2017,5,29,8.17,,,,,2.99,,4.03
50.8308,-58.9756,2017,5,30,8.08,,,,,5.22,,6.09
50.8308,-58.9756,2017,5,31,2.75,,,,,3.82,,5.66
50.8308,-58.9756,2017,6,1,2,,,,,5.15,,4.11
50.8308,-58.9756,2017,6,2,5.84,,,,,6.11,,5.4
50.8308,-58.9756,2017,6,3,3.45,,,,,5.13,,7.52
50.8308,-58.9756,2017,6,4,2.69,,,,,4.21,,9.21
50.8308,-58.9756,2017,6,5,4.41,,,,,4.72,,7.22
50.8308,-58.9756,2017,6,6,8,,,,,6.08,,6.36
50.8308,-58.9756,2017,6,7,6.44,,,,,5.27,,3.44
50.8308,-58.9756,2017,6,8,6.4,,,,,4.46,,5.33
50.8308,-58.9756,2017,6,9,5.37,,,,,5.55,,7.07
50.8308,-58.9756,2017,6,10,6.54,,,,,7.39,,9.07
50.8308,-58.9756,2017,6,11,3.42,,,,,6.62,,9.18
50.8308,-58.9756,2017,6,12,7.39,,,,,7.49,,9.9
50.8308,-58.9756,2017,6,13,1.18,,,,,4.86,,4.64
50.8308,-58.9756,2017,6,14,6.2,,,,,5.48,,7.49
50.8308,-58.9756,2017,6,15,7,,,,,6.82,,5.09
50.8308,-58.9756,2017,6,16,7.64,,,,,6.52,,5.3
50.8308,-58.9756,2017,6,17,1.7,,,,,6.46,,7.69
50.8308,-58.9756,2017,6,18,2.16,,,,,7.85,,9.4
50.8308,-58.9756,2017,6,19,1.83,,,,,7.77,,4.55
50.8308,-58.9756,2017,6,20,2.71,,,,,8.7,,7.75
50.8308,-58.9756,2017,6,21,7.52,,,,,9.27,,8.52
50.8308,-58.9756,2017,6,22,3.95,,,,,7.33,,4.12
50.8308,-58.9756,2017,6,23,5.26,,,,,7.08,,4.03
50.8308,-58.9756,2017,6,24,0.73,,,,,8.24,,6.1
50.8308,-58.9756,2017,6,25,7.95,,,,,10.48,,9.15
50.8308,-58.9756,2017,6,26,7.31,,,,,10.14,,7.79
50.8308,-58.9756,2017,6,27,8.38,,,,,9.42,,8.02
50.8308,-58.9756,2017,6,28,3.5,,,,,9.01,,3.53
50.8308,-58.9756,2017,6,29,3.17,,,,,8.93,,4.1
50.8308,-58.9756,2017,6,30,0.74,,,,,7.61,,6.97
50.8308,-58.9756,2017,7,1,8.13,,,,,8.79,,4.35
50.8308,-58.9756,2017,7,2,1.7,,,,,9.37,,5.43
50.8308,-58.9756,2017,7,3,6.76,,,,,11.34,,7.71
50.8308,-58.9756,2017,7,4,6.77,,,,,11.03,,4.78
50.8308,-58.9756,2017,7,5,7.88,,,,,10.99,,6.8
50.8308,-58.9756,2017,7,6,6.04,,,,,11.88,,10.99
50.8308,-58.9756,2017,7,7,3.55,,,,,11.89,,11.3
50.8308,-58.9756,2017,7,8,3.7,,,,,12.52,,4.41
50.8308,-58.9756,2017,7,9,1.91,,,,,11.98,,7.95
50.8308,-58.9756,2017,7,10,7.35,,,,,12.24,,8.96
50.8308,-58.9756,2017,7,11,5.1,,,,,12.11,,7.27
50.8308,-58.9756,2017,7,12,7.89,,,,,11.92,,10.98
50.8308,-58.9756,2017,7,13,7.4,,,,,11.74,,9.08
50.8308,-58.9756,2017,7,14,7.71,,,,,11.38,,7.02
50.8308,-58.9756,2017,7,15,7.73,,,,,11.99,,9.62
